#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 09 23 12 20 150  5.0  6.0    MM    MM    MM  MM 1012.1  28.8    MM    MM   MM   MM    MM
2017 09 23 12 00 140  5.0  6.0   1.1     7    MM 127 1011.7  28.9    MM    MM   MM +1.8    MM
2017 09 23 11 30 140  5.0  6.0    MM    MM    MM  MM 1011.3  28.8    MM    MM   MM   MM    MM
2017 09 23 11 20 140  5.0  6.0    MM    MM    MM  MM 1011.3  28.8    MM    MM   MM   MM    MM
2017 09 23 11 00 130  5.0  6.0   1.1     7    MM 132 1010.9  28.6    MM    MM   MM +1.3    MM
2017 09 23 10 30 130  5.0  6.0    MM    MM    MM  MM 1010.7  28.5    MM    MM   MM   MM    MM
2017 09 23 10 20 130  5.0  6.0    MM    MM    MM  MM 1010.5  28.4    MM    MM   MM   MM    MM
2017 09 23 10 10 130  5.0  6.0   1.2    MM    MM 133 1010.4  28.4    MM    MM   MM   MM    MM
2017 09 23 10 00 130  5.0  6.0   1.2     7    MM 133 1010.3  28.4    MM    MM   MM +0.9    MM
2017 09 23 09 50 130  5.0  6.0    MM    MM    MM  MM 1010.2  28.4    MM    MM   MM   MM    MM
2017 09 23 09 40 140  5.0  6.0    MM    MM    MM  MM 1010.1  28.4    MM    MM   MM   MM    MM
2017 09 23 09 30 130  5.0  6.0    MM    MM    MM  MM 1010.0  28.4    MM    MM   MM   MM    MM
2017 09 23 09 20 140  5.0  6.0    MM    MM    MM  MM 1010.0  28.4    MM    MM   MM   MM    MM
2017 09 23 09 10 140  5.0  6.0   1.1    MM    MM 136 1010.0  28.4    MM    MM   MM   MM    MM
2017 09 23 09 00 130  5.0  6.0   1.1     7    MM 136 1009.9  28.4    MM    MM   MM -0.0    MM
2017 09 23 08 50 130  5.0  6.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 09 23 08 40 130  5.0  6.0    MM    MM    MM  MM 1009.7  28.4    MM    MM   MM   MM    MM
2017 09 23 08 30 130  5.0  6.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 09 23 08 20 130  5.0  6.0    MM    MM    MM  MM 1009.7  28.4    MM    MM   MM   MM    MM
2017 09 23 08 10 130  5.0  6.0   1.2    MM    MM 137 1009.7  28.4    MM    MM   MM   MM    MM
2017 09 23 08 00 130  5.0  6.0   1.2     7    MM 137 1009.6  28.4    MM    MM   MM -0.6    MM
2017 09 23 07 50 130  5.0  6.0    MM    MM    MM  MM 1009.6  28.4    MM    MM   MM   MM    MM
2017 09 23 07 40 130  5.0  6.0    MM    MM    MM  MM 1009.5  28.4    MM    MM   MM   MM    MM
2017 09 23 07 30 140  5.0  6.0    MM    MM    MM  MM 1009.6  28.3    MM    MM   MM   MM    MM
2017 09 23 07 20 140  5.0  6.0    MM    MM    MM  MM 1009.5  28.4    MM    MM   MM   MM    MM
2017 09 23 07 10 140  6.0  7.0   1.1    MM    MM 137 1009.4  28.4    MM    MM   MM   MM    MM
2017 09 23 07 00 140  6.0  7.0   1.1     7    MM 137 1009.4  28.4    MM    MM   MM -0.7    MM
2017 09 23 06 50 140  6.0  7.0    MM    MM    MM  MM 1009.4  28.4    MM    MM   MM   MM    MM
2017 09 23 06 40 140  6.0  7.0    MM    MM    MM  MM 1009.3  28.4    MM    MM   MM   MM    MM
2017 09 23 06 30 140  6.0  8.0    MM    MM    MM  MM 1009.4  28.4    MM    MM   MM   MM    MM
2017 09 23 06 20 140  6.0  8.0    MM    MM    MM  MM 1009.5  28.4    MM    MM   MM   MM    MM
2017 09 23 06 10 140  6.0  7.0   1.1    MM    MM 141 1009.6  28.4    MM    MM   MM   MM    MM
2017 09 23 06 00 140  6.0  7.0   1.1     6    MM 141 1009.7  28.4    MM    MM   MM -0.7    MM
2017 09 23 05 50 140  6.0  7.0    MM    MM    MM  MM 1009.8  28.5    MM    MM   MM   MM    MM
2017 09 23 05 40 140  6.0  8.0    MM    MM    MM  MM 1009.8  28.5    MM    MM   MM   MM    MM
2017 09 23 05 30 130  7.0  9.0    MM    MM    MM  MM 1009.7  28.5    MM    MM   MM   MM    MM
2017 09 23 05 20 140  7.0  8.0    MM    MM    MM  MM 1009.9  28.5    MM    MM   MM   MM    MM
2017 09 23 05 10 140  7.0  8.0   1.1    MM    MM 132 1010.1  28.5    MM    MM   MM   MM    MM
2017 09 23 05 00 140  7.0  8.0   1.1     6    MM 132 1010.2  28.6    MM    MM   MM -0.5    MM
2017 09 23 04 50 140  7.0  8.0    MM    MM    MM  MM 1010.1  28.5    MM    MM   MM   MM    MM
2017 09 23 04 40 130  7.0  8.0    MM    MM    MM  MM 1009.9  28.5    MM    MM   MM   MM    MM
2017 09 23 04 30 130  6.0  7.0    MM    MM    MM  MM 1009.9  28.5    MM    MM   MM   MM    MM
2017 09 23 04 20 130  6.0  8.0    MM    MM    MM  MM 1010.0  28.5    MM    MM   MM   MM    MM
2017 09 23 04 10 130  7.0  8.0   1.1    MM    MM 136 1010.1  28.5    MM    MM   MM   MM    MM
2017 09 23 04 00 130  6.0  8.0   1.1     7    MM 136 1010.1  28.4    MM    MM   MM +0.0    MM
2017 09 23 03 50 130  6.0  8.0    MM    MM    MM  MM 1010.2  28.4    MM    MM   MM   MM    MM
2017 09 23 03 40 130  6.0  7.0    MM    MM    MM  MM 1010.2  28.4    MM    MM   MM   MM    MM
2017 09 23 03 30 130  7.0  8.0    MM    MM    MM  MM 1010.3  28.4    MM    MM   MM   MM    MM
2017 09 23 03 20 130  7.0  8.0    MM    MM    MM  MM 1010.4  28.5    MM    MM   MM   MM    MM
2017 09 23 03 10 130  7.0  8.0   1.2    MM    MM 129 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 23 03 00 130  7.0  8.0   1.2     7    MM 129 1010.4  28.5    MM    MM   MM +0.6    MM
2017 09 23 02 50 130  6.0  8.0    MM    MM    MM  MM 1010.4  28.5    MM    MM   MM   MM    MM
2017 09 23 02 40 130  6.0  8.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 23 02 30 130  7.0  8.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 23 02 20 130  6.0  8.0    MM    MM    MM  MM 1010.6  28.5    MM    MM   MM   MM    MM
2017 09 23 02 10 120  6.0  8.0   1.2    MM    MM 130 1010.6  28.4    MM    MM   MM   MM    MM
2017 09 23 02 00 120  6.0  8.0   1.2     7    MM 130 1010.7  28.3    MM    MM   MM +1.5    MM
2017 09 23 01 50 120  6.0  7.0    MM    MM    MM  MM 1010.7  28.3    MM    MM   MM   MM    MM
2017 09 23 01 40 110  6.0  8.0    MM    MM    MM  MM 1010.7  28.4    MM    MM   MM   MM    MM
2017 09 23 01 30 110  7.0  8.0    MM    MM    MM  MM 1010.7  28.4    MM    MM   MM   MM    MM
2017 09 23 01 20 120  7.0  8.0    MM    MM    MM  MM 1010.6  28.6    MM    MM   MM   MM    MM
2017 09 23 01 10 120  7.0  8.0   1.3    MM    MM 121 1010.5  28.6    MM    MM   MM   MM    MM
2017 09 23 01 00 120  6.0  8.0   1.3     6    MM 121 1010.3  28.6    MM    MM   MM +1.0    MM
2017 09 23 00 50 120  6.0  8.0    MM    MM    MM  MM 1010.3  28.6    MM    MM   MM   MM    MM
2017 09 23 00 40 120  6.0  8.0    MM    MM    MM  MM 1010.2  28.6    MM    MM   MM   MM    MM
2017 09 23 00 30 120  7.0  8.0    MM    MM    MM  MM 1010.2  28.6    MM    MM   MM   MM    MM
2017 09 23 00 20 120  7.0  9.0    MM    MM    MM  MM 1010.1  28.5    MM    MM   MM   MM    MM
2017 09 23 00 10 120  7.0  8.0   1.3    MM    MM 122 1010.0  28.6    MM    MM   MM   MM    MM
2017 09 23 00 00 120  7.0  9.0   1.3     7    MM 122 1009.8  28.6    MM    MM   MM +0.3    MM
2017 09 22 23 50 120  7.0  9.0    MM    MM    MM  MM 1009.6  28.6    MM    MM   MM   MM    MM
2017 09 22 23 40 120  7.0  9.0    MM    MM    MM  MM 1009.5  28.6    MM    MM   MM   MM    MM
2017 09 22 23 30 120  7.0  9.0    MM    MM    MM  MM 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 23 20 120  7.0  9.0    MM    MM    MM  MM 1009.4  28.5    MM    MM   MM   MM    MM
2017 09 22 23 10 130  7.0  9.0   1.4    MM    MM 121 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 22 50 130  7.0  8.0    MM    MM    MM  MM 1009.2  28.6    MM    MM   MM   MM    MM
2017 09 22 22 40 130  7.0  8.0    MM    MM    MM  MM 1009.3  28.7    MM    MM   MM   MM    MM
2017 09 22 22 30 130  7.0  8.0    MM    MM    MM  MM 1009.3  28.6    MM    MM   MM   MM    MM
2017 09 22 22 20 130  7.0  8.0    MM    MM    MM  MM 1009.3  28.6    MM    MM   MM   MM    MM
2017 09 22 22 10 130  6.0  8.0   1.4    MM    MM 124 1009.3  28.6    MM    MM   MM   MM    MM
2017 09 22 22 00 130  7.0  8.0   1.4     7    MM 124 1009.3  28.7    MM    MM   MM +0.0    MM
2017 09 22 21 50 130  7.0  8.0    MM    MM    MM  MM 1009.4  28.7    MM    MM   MM   MM    MM
2017 09 22 21 40 120  7.0  8.0    MM    MM    MM  MM 1009.5  28.7    MM    MM   MM   MM    MM
2017 09 22 21 30 130  7.0  9.0    MM    MM    MM  MM 1009.5  28.7    MM    MM   MM   MM    MM
2017 09 22 21 20 120  7.0  8.0    MM    MM    MM  MM 1009.5  28.6    MM    MM   MM   MM    MM
2017 09 22 21 10 120  7.0  8.0   1.5    MM    MM 127 1009.5  28.6    MM    MM   MM   MM    MM
2017 09 22 21 00 120  6.0  8.0   1.5     6    MM 127 1009.5  28.7    MM    MM   MM -0.9    MM
2017 09 22 20 50 120  7.0  8.0    MM    MM    MM  MM 1009.5  28.7    MM    MM   MM   MM    MM
2017 09 22 20 40 120  7.0  8.0    MM    MM    MM  MM 1009.4  28.7    MM    MM   MM   MM    MM
2017 09 22 20 30 120  7.0  9.0    MM    MM    MM  MM 1009.3  28.7    MM    MM   MM   MM    MM
2017 09 22 20 20 120  7.0  8.0    MM    MM    MM  MM 1009.3  28.7    MM    MM   MM   MM    MM
2017 09 22 20 10 120  7.0  9.0   1.3    MM    MM 130 1009.3  28.6    MM    MM   MM   MM    MM
2017 09 22 20 00 120  7.0  9.0   1.3     7    MM 130 1009.4  28.7    MM    MM   MM -1.3    MM
2017 09 22 19 50 120  7.0  9.0    MM    MM    MM  MM 1009.5  28.7    MM    MM   MM   MM    MM
2017 09 22 19 40 120  7.0  9.0    MM    MM    MM  MM 1009.5  28.7    MM    MM   MM   MM    MM
2017 09 22 19 30 120  7.0  8.0    MM    MM    MM  MM 1009.5  28.8    MM    MM   MM   MM    MM
2017 09 22 19 20 120  7.0  9.0    MM    MM    MM  MM 1009.5  28.8    MM    MM   MM   MM    MM
2017 09 22 19 10 120  8.0  9.0   1.4    MM    MM 135 1009.5  28.8    MM    MM   MM   MM    MM
2017 09 22 19 00 120  7.0  9.0   1.4     7    MM 135 1009.5  28.8    MM    MM   MM -1.6    MM
2017 09 22 18 50 120  8.0  9.0    MM    MM    MM  MM 1009.6  28.8    MM    MM   MM   MM    MM
2017 09 22 18 40 120  7.0  9.0    MM    MM    MM  MM 1009.7  28.8    MM    MM   MM   MM    MM
2017 09 22 18 30 130  7.0  9.0    MM    MM    MM  MM 1009.8  28.8    MM    MM   MM   MM    MM
2017 09 22 18 20 130  7.0  9.0    MM    MM    MM  MM 1010.0  28.7    MM    MM   MM   MM    MM
2017 09 22 18 10 130  7.0  9.0   1.3    MM    MM 132 1010.2  28.8    MM    MM   MM   MM    MM
2017 09 22 18 00 130  7.0  9.0   1.3     5    MM 132 1010.4  28.8    MM    MM   MM -0.5    MM
2017 09 22 17 50 130  7.0  9.0    MM    MM    MM  MM 1010.4  28.8    MM    MM   MM   MM    MM
2017 09 22 17 40 130  7.0  9.0    MM    MM    MM  MM 1010.5  28.8    MM    MM   MM   MM    MM
2017 09 22 17 30 140  7.0  8.0    MM    MM    MM  MM 1010.7  28.9    MM    MM   MM   MM    MM
2017 09 22 17 20 140  7.0  9.0    MM    MM    MM  MM 1010.8  28.9    MM    MM   MM   MM    MM
2017 09 22 17 10 140  8.0  9.0   1.5    MM    MM 131 1010.8  28.8    MM    MM   MM   MM    MM
2017 09 22 17 00 130  8.0  9.0   1.5     5    MM 131 1010.7  28.8    MM    MM   MM +0.0    MM
2017 09 22 16 50 130  8.0  9.0    MM    MM    MM  MM 1010.8  28.8    MM    MM   MM   MM    MM
2017 09 22 16 40 130  8.0  9.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 09 22 16 30 130  8.0  9.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 09 22 16 20 130  7.0  9.0    MM    MM    MM  MM 1011.0  28.9    MM    MM   MM   MM    MM
2017 09 22 16 10 130  8.0 10.0   1.5    MM    MM 128 1011.1  28.9    MM    MM   MM   MM    MM
2017 09 22 16 00 130  8.0  9.0   1.5     6    MM 128 1011.1  28.9    MM    MM   MM -0.0    MM
2017 09 22 15 50 130  8.0 10.0    MM    MM    MM  MM 1011.1  28.8    MM    MM   MM   MM    MM
2017 09 22 15 40 130  8.0 10.0    MM    MM    MM  MM 1011.1  28.8    MM    MM   MM   MM    MM
2017 09 22 15 30 130  8.0 10.0    MM    MM    MM  MM 1011.1  28.8    MM    MM   MM   MM    MM
2017 09 22 15 20 130  8.0 10.0    MM    MM    MM  MM 1011.1  28.7    MM    MM   MM   MM    MM
2017 09 22 15 10 130  8.0 10.0   1.5    MM    MM 130 1011.1  28.7    MM    MM   MM   MM    MM
2017 09 22 15 00 130  8.0 10.0   1.5     6    MM 130 1010.9  28.7    MM    MM   MM +0.4    MM
2017 09 22 14 50 120  8.0 10.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 09 22 14 40 120  8.0 10.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 09 22 14 30 130  8.0 11.0    MM    MM    MM  MM 1010.7  28.7    MM    MM   MM   MM    MM
2017 09 22 14 20 120  8.0 10.0    MM    MM    MM  MM 1010.6  28.7    MM    MM   MM   MM    MM
2017 09 22 14 10 120  8.0 11.0   1.5    MM    MM 130 1010.7  28.7    MM    MM   MM   MM    MM
2017 09 22 14 00 120  8.0 10.0   1.5     7    MM 130 1010.7  28.6    MM    MM   MM +0.0    MM
2017 09 22 13 50 120  8.0 10.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 09 22 13 40 120  8.0 11.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 09 22 13 30 120  8.0 10.0    MM    MM    MM  MM 1011.0  28.6    MM    MM   MM   MM    MM
2017 09 22 13 20 120  8.0 10.0    MM    MM    MM  MM 1011.0  28.6    MM    MM   MM   MM    MM
2017 09 22 13 00 120  8.0  9.0   1.3     7    MM 124 1011.1  28.5    MM    MM   MM +0.9    MM
2017 09 22 12 10 120  7.0 10.0   1.5    MM    MM 132 1010.7  28.5    MM    MM   MM   MM    MM
2017 09 22 12 00 120  8.0  9.0   1.5     7    MM 132 1010.5  28.5    MM    MM   MM +0.8    MM
2017 09 22 11 50 120  8.0  9.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 22 11 40 120  8.0  9.0    MM    MM    MM  MM 1010.6  28.5    MM    MM   MM   MM    MM
2017 09 22 11 30 120  8.0  9.0    MM    MM    MM  MM 1010.7  28.5    MM    MM   MM   MM    MM
2017 09 22 11 20 120  7.0  9.0    MM    MM    MM  MM 1010.6  28.5    MM    MM   MM   MM    MM
2017 09 22 11 10 110  8.0  9.0   1.3    MM    MM 132 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 22 11 00 110  7.0  9.0   1.3     7    MM 132 1010.5  28.5    MM    MM   MM +1.1    MM
2017 09 22 10 50 110  7.0  9.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 09 22 10 40 110  7.0  8.0    MM    MM    MM  MM 1010.4  28.5    MM    MM   MM   MM    MM
2017 09 22 10 30 110  7.0  9.0    MM    MM    MM  MM 1010.4  28.5    MM    MM   MM   MM    MM
2017 09 22 10 20 120  7.0  9.0    MM    MM    MM  MM 1010.3  28.5    MM    MM   MM   MM    MM
2017 09 22 10 10 120  7.0  9.0   1.4    MM    MM 130 1010.2  28.5    MM    MM   MM   MM    MM
2017 09 22 10 00 120  7.0  8.0   1.4     7    MM 130 1010.2  28.5    MM    MM   MM +0.9    MM
2017 09 22 09 50 120  7.0  9.0    MM    MM    MM  MM 1010.1  28.5    MM    MM   MM   MM    MM
2017 09 22 09 40 120  7.0  8.0    MM    MM    MM  MM 1009.9  28.5    MM    MM   MM   MM    MM
2017 09 22 09 30 120  7.0  9.0    MM    MM    MM  MM 1009.8  28.5    MM    MM   MM   MM    MM
2017 09 22 09 20 130  7.0  9.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 09 22 09 10 120  7.0  9.0   1.3    MM    MM 132 1009.8  28.5    MM    MM   MM   MM    MM
2017 09 22 09 00 120  7.0  9.0   1.3     7    MM 132 1009.7  28.5    MM    MM   MM +0.4    MM
2017 09 22 08 50 130  7.0  8.0    MM    MM    MM  MM 1009.6  28.5    MM    MM   MM   MM    MM
2017 09 22 08 40 120  7.0  9.0    MM    MM    MM  MM 1009.6  28.5    MM    MM   MM   MM    MM
2017 09 22 08 30 130  7.0  9.0    MM    MM    MM  MM 1009.5  28.5    MM    MM   MM   MM    MM
2017 09 22 08 20 130  7.0  9.0    MM    MM    MM  MM 1009.5  28.5    MM    MM   MM   MM    MM
2017 09 22 08 10 120  7.0  8.0   1.2    MM    MM 141 1009.5  28.5    MM    MM   MM   MM    MM
2017 09 22 08 00 120  7.0  9.0   1.2     7    MM 141 1009.4  28.5    MM    MM   MM -0.4    MM
2017 09 22 07 50 120  7.0  9.0    MM    MM    MM  MM 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 07 40 120  7.0  9.0    MM    MM    MM  MM 1009.2  28.5    MM    MM   MM   MM    MM
2017 09 22 07 30 120  7.0  9.0    MM    MM    MM  MM 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 07 20 120  7.0  9.0    MM    MM    MM  MM 1009.2  28.5    MM    MM   MM   MM    MM
2017 09 22 07 10 120  7.0  9.0   1.2    MM    MM 143 1009.2  28.5    MM    MM   MM   MM    MM
2017 09 22 07 00 120  7.0 10.0   1.2     7    MM 143 1009.3  28.4    MM    MM   MM -1.0    MM
2017 09 22 06 50 120  7.0 10.0    MM    MM    MM  MM 1009.3  28.4    MM    MM   MM   MM    MM
2017 09 22 06 40 120  7.0  9.0    MM    MM    MM  MM 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 06 30 120  7.0  9.0    MM    MM    MM  MM 1009.2  28.5    MM    MM   MM   MM    MM
2017 09 22 06 20 120  8.0  9.0    MM    MM    MM  MM 1009.2  28.5    MM    MM   MM   MM    MM
2017 09 22 06 10 120  8.0  9.0   1.4    MM    MM 144 1009.4  28.5    MM    MM   MM   MM    MM
2017 09 22 06 00 120  8.0 10.0   1.4     7    MM 144 1009.3  28.5    MM    MM   MM -1.4    MM
2017 09 22 05 50 120  8.0 10.0    MM    MM    MM  MM 1009.4  28.5    MM    MM   MM   MM    MM
2017 09 22 05 40 120  8.0 10.0    MM    MM    MM  MM 1009.4  28.5    MM    MM   MM   MM    MM
2017 09 22 05 30 120  9.0 11.0    MM    MM    MM  MM 1009.3  28.5    MM    MM   MM   MM    MM
2017 09 22 05 20 120  8.0 11.0    MM    MM    MM  MM 1009.5  28.5    MM    MM   MM   MM    MM
2017 09 22 05 00 120  8.0 10.0   1.2     5    MM 141 1009.8  28.6    MM    MM   MM -0.9    MM
2017 09 22 04 00 120  7.0  9.0   1.3     7    MM 146 1010.3  28.7    MM    MM   MM +0.5    MM
2017 09 22 03 50 120  8.0  9.0    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2017 09 22 03 40 120  8.0 10.0    MM    MM    MM  MM 1010.3  28.7    MM    MM   MM   MM    MM
2017 09 22 03 30 120  8.0 10.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2017 09 22 03 20 120  8.0  9.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2017 09 22 03 10 120  7.0  9.0   1.4    MM    MM 147     MM    MM    MM    MM   MM   MM    MM
2017 09 22 03 00 110  7.0  9.0   1.4     7    MM 147 1010.7  28.7    MM    MM   MM +1.3    MM
2017 09 22 02 50 120  7.0  9.0    MM    MM    MM  MM 1010.6  28.7    MM    MM   MM   MM    MM
2017 09 22 02 40 110  8.0 10.0    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2017 09 22 02 30 110  8.0 10.0    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2017 09 22 02 20 110  8.0 10.0    MM    MM    MM  MM 1010.5  28.7    MM    MM   MM   MM    MM
2017 09 22 02 10 110  8.0 10.0   1.3    MM    MM 146 1010.7  28.7    MM    MM   MM   MM    MM
2017 09 22 02 00 120  8.0 10.0   1.3     6    MM 146 1010.7  28.7    MM    MM   MM +1.8    MM
2017 09 22 01 50 120  8.0 10.0    MM    MM    MM  MM 1010.6  28.7    MM    MM   MM   MM    MM
2017 09 22 01 40 110  7.0 10.0    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2017 09 22 01 30 120  8.0 10.0    MM    MM    MM  MM 1010.4  28.7    MM    MM   MM   MM    MM
2017 09 22 01 20 120  7.0  9.0    MM    MM    MM  MM 1010.2  28.6    MM    MM   MM   MM    MM
2017 09 22 01 10 110  7.0  9.0   1.5    MM    MM 140 1009.9  28.5    MM    MM   MM   MM    MM
2017 09 22 01 00 110  8.0  9.0   1.5     7    MM 140 1009.8  28.5    MM    MM   MM +1.3    MM
2017 09 22 00 50 120  8.0  9.0    MM    MM    MM  MM 1009.8  28.5    MM    MM   MM   MM    MM
2017 09 22 00 40 120  7.0  8.0    MM    MM    MM  MM 1009.8  28.3    MM    MM   MM   MM    MM
2017 09 22 00 30 130  7.0  8.0    MM    MM    MM  MM 1009.7  28.2    MM    MM   MM   MM    MM
2017 09 22 00 20 130  7.0  9.0    MM    MM    MM  MM 1009.6  28.0    MM    MM   MM   MM    MM
2017 09 22 00 10 120  8.0  9.0   1.5    MM    MM 138 1009.5  27.8    MM    MM   MM   MM    MM
2017 09 22 00 00 120  8.0 10.0   1.5     6    MM 138 1009.4  27.8    MM    MM   MM +0.7    MM
2017 09 21 23 50 120  7.0  9.0    MM    MM    MM  MM 1009.2  28.4    MM    MM   MM   MM    MM
2017 09 21 23 40 130  7.0  9.0    MM    MM    MM  MM 1009.3  28.4    MM    MM   MM   MM    MM
2017 09 21 23 30 120  8.0 11.0    MM    MM    MM  MM 1009.0  28.7    MM    MM   MM   MM    MM
2017 09 21 23 20 120  8.0  9.0    MM    MM    MM  MM 1009.0  28.7    MM    MM   MM   MM    MM
2017 09 21 23 10 120  7.0 10.0   1.5    MM    MM 138 1008.9  28.6    MM    MM   MM   MM    MM
2017 09 21 23 00 130  8.0 10.0   1.5     7    MM 138 1008.9  28.7    MM    MM   MM +0.6    MM
2017 09 21 22 50 130  8.0  9.0    MM    MM    MM  MM 1008.9  28.7    MM    MM   MM   MM    MM
2017 09 21 22 40 120  8.0 10.0    MM    MM    MM  MM 1008.8  28.7    MM    MM   MM   MM    MM
2017 09 21 22 30 120  8.0 10.0    MM    MM    MM  MM 1008.6  28.7    MM    MM   MM   MM    MM
2017 09 21 22 20 120  8.0  9.0    MM    MM    MM  MM 1008.6  28.6    MM    MM   MM   MM    MM
2017 09 21 22 10 120  7.0  9.0   1.4    MM    MM 138 1008.7  28.6    MM    MM   MM   MM    MM
2017 09 21 22 00 120  7.0  9.0   1.4     6    MM 138 1008.5  28.5    MM    MM   MM +0.0    MM
2017 09 21 21 50 120  7.0  8.0    MM    MM    MM  MM 1008.6  28.5    MM    MM   MM   MM    MM
2017 09 21 21 40 130  7.0  9.0    MM    MM    MM  MM 1008.7  28.6    MM    MM   MM   MM    MM
2017 09 21 21 30 140  7.0  9.0    MM    MM    MM  MM 1008.6  28.6    MM    MM   MM   MM    MM
2017 09 21 21 20 140  7.0  9.0    MM    MM    MM  MM 1008.8  28.6    MM    MM   MM   MM    MM
2017 09 21 21 10 130  7.0 10.0   1.7    MM    MM 135 1008.7  28.6    MM    MM   MM   MM    MM
2017 09 21 21 00 130  7.0  9.0   1.7     7    MM 135 1008.7  28.6    MM    MM   MM -0.0    MM
2017 09 21 20 50 120  7.0 10.0    MM    MM    MM  MM 1008.6  28.6    MM    MM   MM   MM    MM
2017 09 21 20 40 120  7.0  9.0    MM    MM    MM  MM 1008.6  28.6    MM    MM   MM   MM    MM
2017 09 21 20 30 130  8.0  9.0    MM    MM    MM  MM 1008.5  28.6    MM    MM   MM   MM    MM
2017 09 21 20 20 130  8.0 10.0    MM    MM    MM  MM 1008.5  28.6    MM    MM   MM   MM    MM
2017 09 21 20 10 130  7.0  9.0   1.6    MM    MM 139 1008.5  28.6    MM    MM   MM   MM    MM
2017 09 21 20 00 130  7.0  9.0   1.6     7    MM 139 1008.3  28.6    MM    MM   MM -0.7    MM
2017 09 21 19 50 120  7.0 10.0    MM    MM    MM  MM 1008.4  28.7    MM    MM   MM   MM    MM
2017 09 21 19 40 130  8.0  9.0    MM    MM    MM  MM 1008.4  28.7    MM    MM   MM   MM    MM
2017 09 21 19 30 130  7.0  9.0    MM    MM    MM  MM 1008.3  28.7    MM    MM   MM   MM    MM
2017 09 21 19 20 130  8.0 10.0    MM    MM    MM  MM 1008.3  28.6    MM    MM   MM   MM    MM
2017 09 21 19 10 130  8.0 11.0   1.6    MM    MM 136 1008.2  28.7    MM    MM   MM   MM    MM
2017 09 21 19 00 130  9.0 10.0   1.6     6    MM 136 1008.3  28.7    MM    MM   MM -1.3    MM
2017 09 21 18 00 130  9.0 11.0   1.6     6    MM 137 1008.7  28.7    MM    MM   MM -1.3    MM
2017 09 21 17 00 130  9.0 11.0   1.6     7    MM 134 1009.0  28.7    MM    MM   MM -1.2    MM
2017 09 21 16 50 130  8.0 11.0    MM    MM    MM  MM 1009.2  28.7    MM    MM   MM   MM    MM
2017 09 21 16 40 130  8.0 10.0    MM    MM    MM  MM 1009.2  28.7    MM    MM   MM   MM    MM
2017 09 21 16 30 130  8.0 10.0    MM    MM    MM  MM 1009.3  28.7    MM    MM   MM   MM    MM
